CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,08/04/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,09/04/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,10/04/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,11/04/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,12/04/2019 00:00,%,94,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,13/04/2019 00:00,%,92,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,14/04/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,15/04/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,16/04/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,17/04/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,18/04/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,19/04/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,20/04/2019 00:00,%,88,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,21/04/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,22/04/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,23/04/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,24/04/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,25/04/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,26/04/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,27/04/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,28/04/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,29/04/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,30/04/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,01/05/2019 00:00,%,94,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,02/05/2019 00:00,%,90,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,03/05/2019 00:00,%,90,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,04/05/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,05/05/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,06/05/2019 00:00,%,94,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,07/05/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,08/05/2019 00:00,%,94,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,09/05/2019 00:00,%,92,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,10/05/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,11/05/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,12/05/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,13/05/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,14/05/2019 00:00,%,94,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,15/05/2019 00:00,%,90,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,16/05/2019 00:00,%,90,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,17/05/2019 00:00,%,90,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,18/05/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,19/05/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,20/05/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,21/05/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,22/05/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,23/05/2019 00:00,%,94,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,24/05/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,25/05/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,26/05/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,27/05/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,28/05/2019 00:00,%,93,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,29/05/2019 00:00,%,93,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,30/05/2019 00:00,%,89,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,31/05/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,01/06/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,02/06/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,03/06/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,04/06/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,05/06/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,06/06/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,07/06/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,08/06/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,09/06/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,10/06/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,11/06/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,12/06/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,13/06/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,14/06/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,15/06/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,16/06/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,17/06/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,18/06/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,19/06/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,20/06/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,21/06/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,22/06/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,23/06/2019 00:00,%,94,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,24/06/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,25/06/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,26/06/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,27/06/2019 00:00,%,93,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,28/06/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,29/06/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,30/06/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,01/07/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,02/07/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,03/07/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,04/07/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,05/07/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,06/07/2019 00:00,%,96,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,07/07/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,08/07/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,09/07/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,10/07/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,11/07/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,12/07/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,13/07/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,14/07/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,15/07/2019 00:00,%,100,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,16/07/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,17/07/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,18/07/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,19/07/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,20/07/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,21/07/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,22/07/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,23/07/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,24/07/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,25/07/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,26/07/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,27/07/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,28/07/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,29/07/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,30/07/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,31/07/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,01/08/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,02/08/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,03/08/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,04/08/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,05/08/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,06/08/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,07/08/2019 00:00,%,96,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,08/08/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,09/08/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,10/08/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,11/08/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,12/08/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,13/08/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,14/08/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,15/08/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,16/08/2019 00:00,%,96,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,17/08/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,18/08/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,19/08/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,20/08/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,21/08/2019 00:00,%,100,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,22/08/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,23/08/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,24/08/2019 00:00,%,92,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,25/08/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,26/08/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,27/08/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,28/08/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,29/08/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,30/08/2019 00:00,%,94,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,31/08/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,01/09/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,02/09/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,03/09/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,04/09/2019 00:00,%,94,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,05/09/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,06/09/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,07/09/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,08/09/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,09/09/2019 00:00,%,94,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,10/09/2019 00:00,%,94,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,11/09/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,12/09/2019 00:00,%,94,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,13/09/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,14/09/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,15/09/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,17/09/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,19/09/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,20/09/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,21/09/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,22/09/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,23/09/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,24/09/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,25/09/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,26/09/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,27/09/2019 00:00,%,94,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,28/09/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,29/09/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,30/09/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,01/10/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,02/10/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,04/10/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,05/10/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,06/10/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,07/10/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,08/10/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,09/10/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,10/10/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,11/10/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,12/10/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,13/10/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,14/10/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,15/10/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,16/10/2019 00:00,%,95,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,17/10/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,18/10/2019 00:00,%,98,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,19/10/2019 00:00,%,97,Preliminar
29035080,NORMAL MANATI  - AUT [29035080],HUM RELATIVA,Húmeda relativa calculada máxima diaria,20/10/2019 00:00,%,97,Preliminar
